시도교육청,지역교육청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,제외여부,제외사유,1학년 전입학생수,1학년 전출학생수,1학년 전체학생수,2학년 전입학생수,2학년 전출학생수,2학년 전체학생수,3학년 전입학생수,3학년 전출학생수,3학년 전체학생수,4학년 전입학생수,4학년 전출학생수,4학년 전체학생수,5학년 전입학생수,5학년 전출학생수,5학년 전체학생수,6학년 전입학생수,6학년 전출학생수,6학년 전체 학생수,전입학생수(계),전출학생수(계),전체학생수(계)
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000946,서울중대초등학교,2,공립,N,,2.0,5.0,174.0,10.0,10.0,179.0,9.0,15.0,180.0,13.0,14.0,168.0,11.0,7.0,165.0,7.0,7.0,175.0,52.0,58.0,1041.0
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000947,서울천동초등학교,2,공립,N,,5.0,3.0,139.0,4.0,12.0,132.0,4.0,19.0,151.0,6.0,15.0,123.0,3.0,13.0,135.0,3.0,20.0,125.0,25.0,82.0,805.0
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000948,서울천일초등학교,2,공립,N,,2.0,2.0,48.0,1.0,1.0,41.0,2.0,5.0,57.0,5.0,5.0,53.0,2.0,5.0,54.0,1.0,0.0,40.0,13.0,18.0,293.0
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000949,서울천호초등학교,2,공립,N,,2.0,6.0,113.0,5.0,13.0,112.0,2.0,8.0,117.0,6.0,8.0,130.0,3.0,8.0,122.0,7.0,8.0,116.0,25.0,51.0,710.0
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000950,서울토성초등학교,2,공립,N,,2.0,5.0,105.0,5.0,17.0,130.0,3.0,10.0,137.0,2.0,11.0,129.0,6.0,17.0,140.0,2.0,14.0,147.0,20.0,74.0,788.0
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000951,서울평화초등학교,2,공립,N,,1.0,2.0,32.0,0.0,3.0,28.0,2.0,6.0,34.0,1.0,4.0,29.0,5.0,4.0,30.0,0.0,1.0,39.0,9.0,20.0,192.0
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000952,서울풍납초등학교,2,공립,N,,2.0,5.0,74.0,2.0,5.0,59.0,4.0,8.0,73.0,5.0,6.0,63.0,7.0,8.0,73.0,2.0,3.0,85.0,22.0,35.0,427.0
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000953,서울풍성초등학교,2,공립,N,,1.0,3.0,66.0,1.0,4.0,70.0,2.0,6.0,47.0,1.0,5.0,53.0,6.0,1.0,46.0,3.0,4.0,38.0,14.0,23.0,320.0
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000954,서울한산초등학교,2,공립,N,,6.0,5.0,106.0,6.0,6.0,137.0,6.0,6.0,129.0,4.0,9.0,131.0,2.0,7.0,128.0,1.0,5.0,132.0,25.0,38.0,763.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001004,서울가곡초등학교,2,공립,N,,9.0,9.0,131.0,14.0,10.0,115.0,10.0,8.0,147.0,11.0,6.0,143.0,12.0,5.0,148.0,7.0,10.0,150.0,63.0,48.0,834.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001005,서울가양초등학교,2,공립,N,,1.0,2.0,35.0,1.0,2.0,36.0,1.0,4.0,36.0,0.0,2.0,39.0,1.0,5.0,41.0,1.0,4.0,30.0,5.0,19.0,217.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001006,서울갈산초등학교,2,공립,N,,11.0,5.0,128.0,12.0,5.0,159.0,19.0,7.0,167.0,20.0,6.0,216.0,21.0,6.0,188.0,14.0,4.0,176.0,97.0,33.0,1034.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001007,서울강서초등학교,2,공립,N,,3.0,10.0,195.0,6.0,8.0,158.0,6.0,12.0,186.0,7.0,11.0,177.0,5.0,12.0,205.0,5.0,6.0,161.0,32.0,59.0,1082.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001008,서울강신초등학교,2,공립,N,,5.0,5.0,122.0,7.0,10.0,133.0,5.0,15.0,139.0,9.0,9.0,162.0,3.0,8.0,119.0,5.0,7.0,145.0,34.0,54.0,820.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001009,서울강월초등학교,2,공립,N,,5.0,8.0,103.0,6.0,11.0,94.0,9.0,20.0,127.0,5.0,13.0,95.0,3.0,10.0,114.0,7.0,13.0,100.0,35.0,75.0,633.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001010,서울개화초등학교,2,공립,N,,0.0,0.0,10.0,1.0,3.0,19.0,1.0,6.0,13.0,3.0,3.0,19.0,0.0,2.0,24.0,0.0,1.0,16.0,5.0,15.0,101.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001011,서울경인초등학교,2,공립,N,,8.0,3.0,136.0,12.0,9.0,169.0,22.0,7.0,197.0,15.0,12.0,203.0,24.0,17.0,220.0,23.0,9.0,254.0,104.0,57.0,1179.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001012,서울계남초등학교,2,공립,N,,8.0,6.0,103.0,7.0,9.0,118.0,19.0,8.0,131.0,11.0,10.0,134.0,17.0,6.0,149.0,11.0,4.0,142.0,73.0,43.0,777.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001013,서울공진초등학교,2,공립,N,,16.0,18.0,344.0,17.0,33.0,388.0,14.0,15.0,315.0,29.0,15.0,290.0,14.0,15.0,225.0,9.0,5.0,187.0,99.0,101.0,1749.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001014,서울공항초등학교,2,공립,N,,18.0,12.0,282.0,27.0,31.0,274.0,40.0,17.0,310.0,21.0,16.0,256.0,30.0,12.0,215.0,16.0,6.0,201.0,152.0,94.0,1538.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001015,서울남명초등학교,2,공립,N,,1.0,0.0,76.0,41.0,0.0,66.0,44.0,0.0,77.0,32.0,2.0,61.0,26.0,3.0,60.0,23.0,1.0,58.0,167.0,6.0,398.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001016,서울내발산초등학교,2,공립,N,,7.0,4.0,204.0,17.0,16.0,192.0,11.0,14.0,261.0,9.0,11.0,288.0,8.0,12.0,233.0,16.0,7.0,259.0,68.0,64.0,1437.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001017,서울등명초등학교,2,공립,N,,0.0,0.0,17.0,0.0,3.0,8.0,3.0,2.0,21.0,2.0,1.0,19.0,0.0,0.0,13.0,2.0,0.0,12.0,7.0,6.0,90.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001018,서울등서초등학교,2,공립,N,,2.0,6.0,41.0,1.0,4.0,32.0,2.0,6.0,60.0,1.0,3.0,55.0,1.0,4.0,45.0,5.0,3.0,41.0,12.0,26.0,274.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001019,서울등양초등학교,2,공립,N,,1.0,1.0,28.0,3.0,6.0,30.0,1.0,4.0,25.0,1.0,2.0,22.0,2.0,6.0,24.0,1.0,5.0,28.0,9.0,24.0,157.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001020,서울등원초등학교,2,공립,N,,0.0,4.0,34.0,2.0,1.0,28.0,0.0,2.0,25.0,0.0,2.0,29.0,2.0,2.0,24.0,1.0,1.0,31.0,5.0,12.0,171.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001021,서울등촌초등학교,2,공립,N,,2.0,10.0,95.0,3.0,7.0,65.0,3.0,7.0,91.0,3.0,5.0,77.0,3.0,6.0,93.0,2.0,3.0,73.0,16.0,38.0,494.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001022,서울등현초등학교,2,공립,N,,2.0,7.0,102.0,5.0,12.0,98.0,5.0,7.0,93.0,3.0,12.0,104.0,4.0,11.0,107.0,1.0,3.0,83.0,20.0,52.0,587.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001023,서울목동초등학교,2,공립,N,,18.0,6.0,190.0,16.0,16.0,217.0,28.0,9.0,241.0,22.0,14.0,247.0,23.0,11.0,257.0,30.0,9.0,254.0,137.0,65.0,1406.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001024,서울목원초등학교,2,공립,N,,1.0,2.0,46.0,0.0,1.0,74.0,8.0,3.0,69.0,7.0,6.0,97.0,8.0,4.0,111.0,7.0,2.0,109.0,31.0,18.0,506.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001025,서울발산초등학교,2,공립,N,,5.0,3.0,152.0,15.0,15.0,180.0,12.0,7.0,204.0,12.0,9.0,204.0,13.0,9.0,204.0,8.0,9.0,213.0,65.0,52.0,1157.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001026,서울방화초등학교,2,공립,N,,3.0,6.0,99.0,4.0,10.0,72.0,11.0,6.0,111.0,6.0,5.0,90.0,6.0,3.0,87.0,8.0,7.0,114.0,38.0,37.0,573.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001027,서울백석초등학교,2,공립,N,,1.0,7.0,99.0,0.0,6.0,78.0,5.0,10.0,87.0,1.0,7.0,78.0,4.0,7.0,72.0,3.0,3.0,91.0,14.0,40.0,505.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001028,서울삼정초등학교,2,공립,N,,0.0,6.0,42.0,3.0,4.0,41.0,0.0,3.0,38.0,2.0,0.0,34.0,0.0,2.0,39.0,0.0,3.0,33.0,5.0,18.0,227.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001029,서울서정초등학교,2,공립,N,,10.0,9.0,127.0,12.0,7.0,121.0,13.0,5.0,141.0,14.0,6.0,150.0,19.0,6.0,138.0,16.0,1.0,133.0,84.0,34.0,810.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001030,서울송정초등학교,2,공립,N,,11.0,7.0,117.0,28.0,10.0,100.0,19.0,9.0,119.0,13.0,12.0,105.0,14.0,8.0,120.0,13.0,6.0,89.0,98.0,52.0,650.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001031,서울송화초등학교,2,공립,N,,12.0,12.0,201.0,17.0,27.0,224.0,11.0,25.0,233.0,6.0,20.0,231.0,11.0,15.0,171.0,5.0,9.0,190.0,62.0,108.0,1250.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001032,서울신강초등학교,2,공립,N,,0.0,4.0,79.0,2.0,2.0,63.0,1.0,4.0,67.0,4.0,3.0,95.0,6.0,4.0,84.0,0.0,3.0,74.0,13.0,20.0,462.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001033,서울신곡초등학교,2,공립,N,,4.0,8.0,106.0,7.0,8.0,96.0,8.0,8.0,138.0,4.0,8.0,130.0,5.0,4.0,111.0,4.0,0.0,97.0,32.0,36.0,678.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001034,서울신남초등학교,2,공립,N,,2.0,2.0,159.0,5.0,7.0,143.0,18.0,5.0,128.0,13.0,7.0,128.0,8.0,3.0,102.0,6.0,3.0,83.0,52.0,27.0,743.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001035,서울신목초등학교,2,공립,N,,10.0,2.0,124.0,19.0,9.0,163.0,21.0,10.0,172.0,25.0,4.0,194.0,22.0,7.0,210.0,17.0,3.0,179.0,114.0,35.0,1042.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001036,서울신서초등학교,2,공립,N,,4.0,3.0,193.0,23.0,5.0,204.0,11.0,7.0,194.0,15.0,8.0,190.0,15.0,3.0,220.0,12.0,2.0,197.0,80.0,28.0,1198.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001037,서울신원초등학교,2,공립,N,,2.0,6.0,81.0,6.0,8.0,80.0,4.0,7.0,77.0,4.0,9.0,73.0,3.0,4.0,63.0,5.0,2.0,65.0,24.0,36.0,439.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001038,서울신월초등학교,2,공립,N,,7.0,7.0,106.0,4.0,10.0,110.0,8.0,6.0,105.0,7.0,7.0,113.0,6.0,9.0,100.0,4.0,6.0,80.0,36.0,45.0,614.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001039,서울신정초등학교,2,공립,N,,7.0,16.0,206.0,6.0,25.0,265.0,7.0,32.0,296.0,8.0,21.0,251.0,6.0,26.0,242.0,3.0,21.0,240.0,37.0,141.0,1500.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001040,서울양강초등학교,2,공립,N,,6.0,3.0,76.0,4.0,5.0,88.0,3.0,6.0,85.0,4.0,3.0,73.0,6.0,6.0,106.0,1.0,4.0,104.0,24.0,27.0,532.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001041,서울양동초등학교,2,공립,N,,2.0,4.0,54.0,4.0,5.0,55.0,1.0,6.0,60.0,4.0,7.0,76.0,2.0,3.0,61.0,6.0,1.0,57.0,19.0,26.0,363.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001042,서울양명초등학교,2,공립,N,,9.0,0.0,84.0,14.0,7.0,95.0,22.0,9.0,119.0,14.0,3.0,79.0,18.0,10.0,117.0,15.0,3.0,85.0,92.0,32.0,579.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001043,서울양목초등학교,2,공립,N,,1.0,8.0,114.0,3.0,9.0,122.0,6.0,12.0,124.0,3.0,17.0,129.0,6.0,11.0,136.0,5.0,10.0,125.0,24.0,67.0,750.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001044,서울양원초등학교,2,공립,N,,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,39.0,0.0,0.0,57.0,0.0,0.0,41.0,0.0,0.0,51.0,0.0,0.0,274.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001045,서울양천초등학교,2,공립,N,,3.0,5.0,52.0,1.0,11.0,47.0,3.0,4.0,79.0,3.0,3.0,77.0,1.0,4.0,64.0,0.0,2.0,63.0,11.0,29.0,382.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001046,서울양화초등학교,2,공립,N,,4.0,9.0,109.0,3.0,7.0,114.0,6.0,9.0,102.0,5.0,7.0,106.0,8.0,7.0,95.0,2.0,3.0,109.0,28.0,42.0,635.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001048,서울염동초등학교,2,공립,N,,10.0,4.0,168.0,8.0,10.0,150.0,9.0,8.0,180.0,11.0,11.0,152.0,3.0,11.0,190.0,2.0,6.0,148.0,43.0,50.0,988.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001049,서울염창초등학교,2,공립,N,,4.0,0.0,136.0,5.0,7.0,139.0,4.0,3.0,175.0,11.0,9.0,143.0,4.0,6.0,146.0,5.0,3.0,114.0,33.0,28.0,853.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001050,서울영도초등학교,2,공립,N,,13.0,9.0,160.0,12.0,5.0,189.0,22.0,12.0,220.0,18.0,4.0,196.0,23.0,9.0,229.0,15.0,4.0,226.0,103.0,43.0,1220.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001051,서울우장초등학교,2,공립,N,,3.0,7.0,139.0,8.0,14.0,158.0,2.0,14.0,146.0,10.0,16.0,152.0,3.0,11.0,131.0,1.0,4.0,155.0,27.0,66.0,881.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001052,서울월정초등학교,2,공립,N,,0.0,13.0,151.0,2.0,11.0,140.0,3.0,18.0,192.0,0.0,9.0,148.0,2.0,10.0,164.0,2.0,5.0,169.0,9.0,66.0,964.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001053,서울월촌초등학교,2,공립,N,,0.0,0.0,151.0,0.0,0.0,142.0,0.0,0.0,182.0,0.0,0.0,179.0,0.0,0.0,221.0,8.0,0.0,241.0,8.0,0.0,1116.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001054,서울은정초등학교,2,공립,N,,5.0,3.0,52.0,6.0,4.0,51.0,6.0,6.0,45.0,7.0,8.0,52.0,5.0,8.0,75.0,3.0,5.0,62.0,32.0,34.0,337.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001055,서울정곡초등학교,2,공립,N,,1.0,5.0,24.0,1.0,7.0,30.0,1.0,0.0,37.0,2.0,7.0,32.0,0.0,1.0,35.0,1.0,2.0,35.0,6.0,22.0,193.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001056,서울정목초등학교,2,공립,N,,4.0,5.0,138.0,8.0,6.0,147.0,19.0,8.0,170.0,13.0,9.0,173.0,13.0,8.0,209.0,14.0,9.0,214.0,71.0,45.0,1051.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001057,서울지향초등학교,2,공립,N,,0.0,5.0,110.0,2.0,7.0,106.0,13.0,8.0,130.0,7.0,5.0,121.0,6.0,5.0,98.0,5.0,4.0,91.0,33.0,34.0,656.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001058,서울치현초등학교,2,공립,N,,0.0,2.0,80.0,1.0,4.0,94.0,2.0,7.0,102.0,4.0,4.0,117.0,0.0,5.0,113.0,5.0,3.0,92.0,12.0,25.0,598.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001059,서울탑산초등학교,2,공립,N,,1.0,9.0,90.0,4.0,7.0,73.0,1.0,9.0,67.0,1.0,8.0,89.0,0.0,10.0,61.0,0.0,5.0,83.0,7.0,48.0,463.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001060,서울화곡초등학교,2,공립,N,,4.0,16.0,154.0,2.0,18.0,126.0,7.0,14.0,149.0,9.0,19.0,160.0,9.0,9.0,155.0,2.0,8.0,159.0,33.0,84.0,903.0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001061,유석초등학교,2,사립,N,,4.0,4.0,60.0,4.0,1.0,60.0,4.0,7.0,60.0,3.0,5.0,54.0,1.0,3.0,54.0,1.0,0.0,46.0,17.0,20.0,334.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001197,동광초등학교,2,사립,N,,3.0,3.0,91.0,6.0,6.0,90.0,7.0,8.0,84.0,5.0,7.0,51.0,1.0,6.0,48.0,0.0,7.0,46.0,22.0,37.0,410.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001198,서울가산초등학교,2,공립,N,,0.0,6.0,52.0,3.0,8.0,56.0,1.0,5.0,38.0,2.0,5.0,41.0,0.0,4.0,38.0,1.0,3.0,51.0,7.0,31.0,276.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001199,서울개명초등학교,2,공립,N,,1.0,6.0,58.0,2.0,6.0,62.0,1.0,7.0,58.0,1.0,8.0,53.0,0.0,8.0,52.0,2.0,2.0,47.0,7.0,37.0,330.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001200,서울개봉초등학교,2,공립,N,,2.0,16.0,178.0,1.0,15.0,168.0,5.0,22.0,188.0,1.0,12.0,166.0,3.0,20.0,161.0,3.0,14.0,163.0,15.0,99.0,1024.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001201,서울개웅초등학교,2,공립,N,,2.0,8.0,90.0,4.0,4.0,81.0,6.0,6.0,101.0,1.0,8.0,93.0,5.0,2.0,77.0,3.0,3.0,88.0,21.0,31.0,530.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001202,서울고산초등학교,2,공립,N,,0.0,2.0,63.0,4.0,7.0,70.0,3.0,8.0,82.0,2.0,6.0,61.0,1.0,5.0,72.0,0.0,1.0,68.0,10.0,29.0,416.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001203,서울고척초등학교,2,공립,N,,1.0,4.0,45.0,4.0,7.0,65.0,4.0,4.0,64.0,5.0,6.0,57.0,2.0,7.0,68.0,1.0,2.0,62.0,17.0,30.0,361.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001204,서울구로남초등학교,2,공립,N,,2.0,5.0,73.0,6.0,11.0,78.0,3.0,7.0,108.0,3.0,11.0,86.0,1.0,10.0,86.0,0.0,4.0,79.0,15.0,48.0,510.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001205,서울구로초등학교,2,공립,N,,2.0,3.0,68.0,3.0,5.0,76.0,3.0,6.0,87.0,1.0,8.0,78.0,1.0,4.0,97.0,0.0,5.0,77.0,10.0,31.0,483.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001206,서울구일초등학교,2,공립,N,,1.0,10.0,180.0,6.0,16.0,204.0,9.0,16.0,198.0,4.0,12.0,194.0,4.0,12.0,186.0,4.0,10.0,195.0,28.0,76.0,1157.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001207,서울금산초등학교,2,공립,N,,2.0,4.0,45.0,1.0,5.0,43.0,1.0,4.0,65.0,2.0,4.0,51.0,1.0,5.0,51.0,0.0,3.0,47.0,7.0,25.0,302.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001208,서울금천초등학교,2,공립,N,,1.0,2.0,25.0,3.0,3.0,17.0,5.0,4.0,20.0,2.0,3.0,26.0,4.0,1.0,31.0,2.0,0.0,26.0,17.0,13.0,145.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001209,서울당산초등학교,2,공립,N,,3.0,5.0,55.0,2.0,6.0,53.0,2.0,8.0,61.0,2.0,7.0,58.0,0.0,3.0,58.0,4.0,2.0,48.0,13.0,31.0,333.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001210,서울당서초등학교,2,공립,N,,4.0,8.0,217.0,11.0,11.0,219.0,5.0,21.0,231.0,8.0,17.0,220.0,6.0,12.0,160.0,7.0,9.0,206.0,41.0,78.0,1253.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001211,서울당중초등학교,2,공립,N,,2.0,2.0,105.0,8.0,5.0,85.0,7.0,10.0,92.0,5.0,10.0,97.0,2.0,3.0,93.0,5.0,4.0,77.0,29.0,34.0,549.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001212,서울대길초등학교,2,공립,N,,2.0,3.0,80.0,3.0,3.0,73.0,1.0,6.0,93.0,1.0,7.0,84.0,2.0,6.0,91.0,2.0,3.0,78.0,11.0,28.0,499.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001213,서울대동초등학교,2,공립,N,,0.0,4.0,53.0,1.0,4.0,48.0,7.0,5.0,61.0,4.0,5.0,73.0,2.0,9.0,73.0,0.0,3.0,77.0,14.0,30.0,385.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001214,서울대방초등학교,2,공립,N,,11.0,7.0,269.0,42.0,14.0,235.0,40.0,10.0,195.0,32.0,8.0,185.0,44.0,7.0,172.0,21.0,2.0,126.0,190.0,48.0,1182.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001215,서울대영초등학교,2,공립,N,,3.0,2.0,177.0,7.0,8.0,151.0,3.0,11.0,163.0,11.0,11.0,144.0,5.0,4.0,117.0,3.0,9.0,119.0,32.0,45.0,871.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001216,서울덕의초등학교,2,공립,N,,6.0,7.0,158.0,9.0,7.0,150.0,5.0,12.0,191.0,6.0,8.0,186.0,5.0,9.0,178.0,3.0,8.0,188.0,34.0,51.0,1051.0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001217,서울도림초등학교,2,공립,N,,5.0,4.0,64.0,0.0,4.0,64.0,3.0,8.0,90.0,0.0,7.0,78.0,3.0,8.0,72.0,3.0,5.0,59.0,14.0,36.0,427.0
